Ticker_Symbol,Years,Period_Ending,Total_Revenue,Cost_of_Goods_Sold,Sales_General_and_Admin,Research_and_Development,Other_Operating_Items,GICS_Sector,GICS_Sub_Industry
GILD,Year 2,12/31/2013,11202000000.0,2859000000.0,1699000000.0,2120000000.0,0.0,Health Care,Biotechnology
GILD,Year 3,12/31/2014,24890000000.0,3788000000.0,2983000000.0,2854000000.0,0.0,Health Care,Biotechnology
GILD,Year 4,12/31/2015,32639000000.0,4006000000.0,3426000000.0,3014000000.0,0.0,Health Care,Biotechnology
GIS,Year 1,5/26/2013,17774100000.0,11350200000.0,3552300000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
GIS,Year 2,5/25/2014,17909600000.0,11539800000.0,3474300000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
GIS,Year 3,5/31/2015,17630300000.0,11681100000.0,3328000000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
GIS,Year 4,5/29/2016,16563100000.0,10733600000.0,3118900000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
GLW,Year 1,12/31/2013,7819000000.0,4495000000.0,1126000000.0,710000000.0,31000000.0,Information Technology,Electronic Components
GLW,Year 2,12/31/2014,9715000000.0,5663000000.0,1202000000.0,815000000.0,33000000.0,Information Technology,Electronic Components
GLW,Year 3,12/31/2015,9111000000.0,5458000000.0,1508000000.0,769000000.0,54000000.0,Information Technology,Electronic Components
GLW,Year 4,12/31/2016,9390000000.0,5644000000.0,1472000000.0,742000000.0,64000000.0,Information Technology,Electronic Components
GM,Year 1,12/31/2013,155427000000.0,137373000000.0,12382000000.0,0.0,0.0,Consumer Discretionary,Automobile Manufacturers
GM,Year 2,12/31/2014,155929000000.0,142121000000.0,12158000000.0,0.0,0.0,Consumer Discretionary,Automobile Manufacturers
GM,Year 3,12/31/2015,152356000000.0,134054000000.0,13405000000.0,0.0,0.0,Consumer Discretionary,Automobile Manufacturers
GM,Year 4,12/31/2016,166380000000.0,145125000000.0,11710000000.0,0.0,0.0,Consumer Discretionary,Automobile Manufacturers
GPC,Year 1,12/31/2012,13013868000.0,9235777000.0,2656530000.0,0.0,98383000.0,Consumer Discretionary,Specialty Stores
GPC,Year 2,12/31/2013,14077843000.0,9857923000.0,3028028000.0,0.0,133957000.0,Consumer Discretionary,Specialty Stores
GPC,Year 3,12/31/2014,15341647000.0,10747886000.0,3314030000.0,0.0,148313000.0,Consumer Discretionary,Specialty Stores
GPC,Year 4,12/31/2015,15280044000.0,10724192000.0,3277390000.0,0.0,141675000.0,Consumer Discretionary,Specialty Stores
GPN,Year 1,5/31/2013,2375923000.0,862075000.0,1156635000.0,0.0,0.0,Information Technology,Data Processing & Outsourced Services
GPN,Year 2,5/31/2014,2554236000.0,952225000.0,1196512000.0,0.0,0.0,Information Technology,Data Processing & Outsourced Services
GPN,Year 3,5/31/2015,2773718000.0,1022107000.0,1295014000.0,0.0,0.0,Information Technology,Data Processing & Outsourced Services
GPN,Year 4,5/31/2016,2898150000.0,1147639000.0,1325567000.0,0.0,0.0,Information Technology,Data Processing & Outsourced Services
GPS,Year 1,2/2/2013,15651000000.0,9480000000.0,0.0,0.0,0.0,Consumer Discretionary,Apparel Retail
GPS,Year 2,2/1/2014,16148000000.0,9855000000.0,0.0,0.0,0.0,Consumer Discretionary,Apparel Retail
GPS,Year 3,1/31/2015,16435000000.0,10146000000.0,0.0,0.0,0.0,Consumer Discretionary,Apparel Retail
GPS,Year 4,1/30/2016,15797000000.0,10077000000.0,0.0,0.0,0.0,Consumer Discretionary,Apparel Retail
GRMN,Year 1,12/29/2012,2715675000.0,1277195000.0,508547000.0,325773000.0,0.0,Consumer Discretionary,Consumer Electronics
GRMN,Year 2,12/28/2013,2631851000.0,1224551000.0,468345000.0,364923000.0,0.0,Consumer Discretionary,Consumer Electronics
GRMN,Year 3,12/27/2014,2870658000.0,1266246000.0,518665000.0,395121000.0,0.0,Consumer Discretionary,Consumer Electronics
GRMN,Year 4,12/26/2015,2820270000.0,1281566000.0,562080000.0,427043000.0,0.0,Consumer Discretionary,Consumer Electronics
GT,Year 1,12/31/2013,19540000000.0,15422000000.0,2816000000.0,0.0,0.0,Consumer Discretionary,Tires & Rubber
GT,Year 2,12/31/2014,18138000000.0,13906000000.0,2815000000.0,0.0,0.0,Consumer Discretionary,Tires & Rubber
GT,Year 3,12/31/2015,16443000000.0,12164000000.0,2728000000.0,0.0,0.0,Consumer Discretionary,Tires & Rubber
GT,Year 4,12/31/2016,15158000000.0,10972000000.0,2617000000.0,0.0,0.0,Consumer Discretionary,Tires & Rubber
GWW,Year 1,12/31/2012,8950045000.0,5033885000.0,2785035000.0,0.0,0.0,Industrials,Industrial Materials
GWW,Year 2,12/31/2013,9437758000.0,5301275000.0,2839629000.0,0.0,0.0,Industrials,Industrial Materials
GWW,Year 3,12/31/2014,9964953000.0,5650711000.0,2967125000.0,0.0,0.0,Industrials,Industrial Materials
GWW,Year 4,12/31/2015,9973384000.0,5741956000.0,2931108000.0,0.0,0.0,Industrials,Industrial Materials
HAL,Year 1,12/31/2013,29402000000.0,24931000000.0,1333000000.0,0.0,0.0,Energy,Oil & Gas Equipment & Services
HAL,Year 2,12/31/2014,32870000000.0,27334000000.0,293000000.0,0.0,0.0,Energy,Oil & Gas Equipment & Services
HAL,Year 3,12/31/2015,23633000000.0,21113000000.0,200000000.0,0.0,0.0,Energy,Oil & Gas Equipment & Services
HAL,Year 4,12/31/2016,15887000000.0,15023000000.0,228000000.0,0.0,0.0,Energy,Oil & Gas Equipment & Services
HAR,Year 1,6/30/2013,4297842000.0,3193722000.0,902869000.0,0.0,0.0,Consumer Discretionary,Consumer Electronics
HAR,Year 2,6/30/2014,5348483000.0,3891816000.0,1126940000.0,0.0,0.0,Consumer Discretionary,Consumer Electronics
HAR,Year 3,6/30/2015,6155297000.0,4338193000.0,1347510000.0,0.0,0.0,Consumer Discretionary,Consumer Electronics
HAR,Year 4,6/30/2016,6911676000.0,4818585000.0,1513064000.0,0.0,0.0,Consumer Discretionary,Consumer Electronics
HAS,Year 1,12/31/2012,4088983000.0,1671980000.0,1269586000.0,201197000.0,92369000.0,Consumer Discretionary,Leisure Products
HAS,Year 2,12/29/2013,4082157000.0,1672901000.0,1269777000.0,207591000.0,125876000.0,Consumer Discretionary,Leisure Products
HAS,Year 3,12/28/2014,4277207000.0,1698372000.0,1315793000.0,222556000.0,99794000.0,Consumer Discretionary,Leisure Products
HAS,Year 4,12/27/2015,4447509000.0,1677033000.0,1370183000.0,242944000.0,86171000.0,Consumer Discretionary,Leisure Products
HBAN,Year 1,12/31/2012,3036584000.0,162167000.0,1789327000.0,0.0,193937000.0,Financials,Banks
HBAN,Year 2,12/31/2013,2872833000.0,116241000.0,1716639000.0,0.0,131409000.0,Financials,Banks
HBAN,Year 3,12/31/2014,2955641000.0,86453000.0,1843069000.0,0.0,120266000.0,Financials,Banks
HBAN,Year 4,12/31/2015,3153251000.0,82175000.0,1948041000.0,0.0,127821000.0,Financials,Banks
HBI,Year 1,12/28/2013,4627802000.0,3016109000.0,1096507000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
HBI,Year 2,1/3/2015,5324746000.0,3420339000.0,1340453000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
HBI,Year 3,1/2/2016,5731549000.0,3595217000.0,1541214000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
HBI,Year 4,12/31/2016,6028199000.0,3752151000.0,1500399000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
HCA,Year 1,12/31/2012,33013000000.0,5717000000.0,20801000000.0,0.0,1679000000.0,Health Care,Health Care Facilities
HCA,Year 2,12/31/2013,34182000000.0,5970000000.0,21667000000.0,0.0,1753000000.0,Health Care,Health Care Facilities
HCA,Year 3,12/31/2014,36918000000.0,6262000000.0,23271000000.0,0.0,1820000000.0,Health Care,Health Care Facilities
HCA,Year 4,12/31/2015,39678000000.0,6638000000.0,25171000000.0,0.0,1904000000.0,Health Care,Health Care Facilities
HCN,Year 1,12/31/2012,1765979000.0,567989000.0,158950000.0,0.0,506220000.0,Real Estate,REITs
HCN,Year 2,12/31/2013,2847945000.0,1206813000.0,241719000.0,0.0,865800000.0,Real Estate,REITs
HCN,Year 3,12/31/2014,3305879000.0,1403358000.0,212481000.0,0.0,844130000.0,Real Estate,REITs
HCN,Year 4,12/31/2015,3775685000.0,1622257000.0,258342000.0,0.0,826240000.0,Real Estate,REITs
HCP,Year 1,12/31/2013,2013719000.0,0.0,401324000.0,0.0,423312000.0,Real Estate,REITs
HCP,Year 2,12/31/2014,1563210000.0,0.0,463059000.0,0.0,455016000.0,Real Estate,REITs
HCP,Year 3,12/31/2015,1828305000.0,0.0,706644000.0,0.0,504905000.0,Real Estate,REITs
HCP,Year 4,12/31/2016,2040486000.0,0.0,842010000.0,0.0,568108000.0,Real Estate,REITs
HD,Year 1,2/3/2013,74754000000.0,48912000000.0,16508000000.0,0.0,1568000000.0,Consumer Discretionary,Home Improvement Retail
HD,Year 2,2/2/2014,78812000000.0,51897000000.0,16122000000.0,0.0,1627000000.0,Consumer Discretionary,Home Improvement Retail
HD,Year 3,2/1/2015,83176000000.0,54787000000.0,16280000000.0,0.0,1640000000.0,Consumer Discretionary,Home Improvement Retail
HD,Year 4,1/31/2016,88519000000.0,58254000000.0,16801000000.0,0.0,1690000000.0,Consumer Discretionary,Home Improvement Retail
HES,Year 1,12/31/2012,12245000000.0,3535000000.0,1126000000.0,0.0,2866000000.0,Energy,Integrated Oil & Gas
HES,Year 2,12/31/2013,11905000000.0,3969000000.0,1045000000.0,0.0,2687000000.0,Energy,Integrated Oil & Gas
HES,Year 3,12/31/2014,10737000000.0,3753000000.0,863000000.0,0.0,3224000000.0,Energy,Integrated Oil & Gas
HES,Year 4,12/31/2015,6636000000.0,3323000000.0,703000000.0,0.0,3955000000.0,Energy,Integrated Oil & Gas
HIG,Year 1,12/31/2012,22086000000.0,13195000000.0,0.0,0.0,7080000000.0,Financials,Property & Casualty Insurance
HIG,Year 2,12/31/2013,20673000000.0,11048000000.0,0.0,0.0,5970000000.0,Financials,Property & Casualty Insurance
HIG,Year 3,12/31/2014,18614000000.0,10805000000.0,0.0,0.0,5757000000.0,Financials,Property & Casualty Insurance
HIG,Year 4,12/31/2015,18377000000.0,10775000000.0,0.0,0.0,5274000000.0,Financials,Property & Casualty Insurance
HOG,Year 1,12/31/2012,5580506000.0,3440623000.0,1111232000.0,0.0,0.0,Consumer Discretionary,Motorcycle Manufacturers
HOG,Year 2,12/31/2013,5899872000.0,3621417000.0,1124753000.0,0.0,0.0,Consumer Discretionary,Motorcycle Manufacturers
HOG,Year 3,12/31/2014,6228508000.0,3788023000.0,1159502000.0,0.0,0.0,Consumer Discretionary,Motorcycle Manufacturers
HOG,Year 4,12/31/2015,5995402000.0,3619612000.0,1220095000.0,0.0,0.0,Consumer Discretionary,Motorcycle Manufacturers
HOLX,Year 1,9/28/2013,2492300000.0,1330900000.0,661100000.0,197600000.0,112600000.0,Health Care,Health Care Equipment
HOLX,Year 2,9/27/2014,2530700000.0,1285200000.0,591500000.0,203200000.0,113800000.0,Health Care,Health Care Equipment
HOLX,Year 3,9/26/2015,2705000000.0,1272300000.0,624000000.0,214900000.0,110200000.0,Health Care,Health Care Equipment
HOLX,Year 4,9/24/2016,2832700000.0,1269400000.0,682400000.0,232100000.0,89700000.0,Health Care,Health Care Equipment
HON,Year 1,12/31/2013,39055000000.0,28364000000.0,5190000000.0,0.0,0.0,Industrials,Industrial Conglomerates
HON,Year 2,12/31/2014,40306000000.0,28957000000.0,5518000000.0,0.0,0.0,Industrials,Industrial Conglomerates
HON,Year 3,12/31/2015,38581000000.0,26747000000.0,5006000000.0,0.0,0.0,Industrials,Industrial Conglomerates
HON,Year 4,12/31/2016,39302000000.0,27150000000.0,5469000000.0,0.0,0.0,Industrials,Industrial Conglomerates
HP,Year 1,9/30/2013,3387614000.0,1852768000.0,126250000.0,15235000.0,455623000.0,Energy,Oil & Gas Drilling
HP,Year 2,9/30/2014,3715968000.0,2006715000.0,116190000.0,15905000.0,523984000.0,Energy,Oil & Gas Drilling
HP,Year 3,9/30/2015,3161702000.0,1703476000.0,122878000.0,16104000.0,608039000.0,Energy,Oil & Gas Drilling
HP,Year 4,9/30/2016,1624232000.0,898805000.0,136287000.0,10269000.0,598587000.0,Energy,Oil & Gas Drilling
HPE,Year 1,10/31/2014,55123000000.0,39486000000.0,8717000000.0,2197000000.0,906000000.0,Information Technology,"Technology Hardware, Storage & Peripherals"
HPE,Year 2,10/31/2015,52107000000.0,37168000000.0,9047000000.0,2338000000.0,852000000.0,Information Technology,"Technology Hardware, Storage & Peripherals"
HPE,Year 3,10/31/2016,50123000000.0,35507000000.0,8419000000.0,2298000000.0,755000000.0,Information Technology,"Technology Hardware, Storage & Peripherals"
HPQ,Year 1,10/31/2013,112298000000.0,86380000000.0,13267000000.0,3135000000.0,1373000000.0,Information Technology,Computer Hardware
HPQ,Year 2,10/31/2014,56651000000.0,45431000000.0,5361000000.0,1298000000.0,129000000.0,Information Technology,Computer Hardware
HPQ,Year 3,10/31/2015,51463000000.0,41524000000.0,4663000000.0,1191000000.0,102000000.0,Information Technology,Computer Hardware
HPQ,Year 4,10/31/2016,48238000000.0,39240000000.0,4019000000.0,1209000000.0,16000000.0,Information Technology,Computer Hardware
HRB,Year 1,4/30/2013,2807114000.0,1123773000.0,828095000.0,0.0,92407000.0,Financials,Consumer Finance
HRB,Year 2,4/30/2014,3024295000.0,1179405000.0,830789000.0,0.0,115604000.0,Financials,Consumer Finance
HRB,Year 3,4/30/2015,3078658000.0,1231104000.0,818091000.0,0.0,159804000.0,Financials,Consumer Finance
HRB,Year 4,4/30/2016,3038153000.0,1250320000.0,905648000.0,0.0,173598000.0,Financials,Consumer Finance
HRL,Year 1,10/27/2013,8751654000.0,7338838000.0,627340000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
HRL,Year 2,10/26/2014,9316256000.0,7751273000.0,650948000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
HRL,Year 3,10/31/2015,9263863000.0,7455282000.0,743611000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
HRL,Year 4,10/30/2016,9523224000.0,7365049000.0,871974000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
HRS,Year 1,6/28/2013,5112000000.0,3385000000.0,914000000.0,0.0,0.0,Information Technology,Telecommunications Equipment
HRS,Year 2,6/27/2014,5012000000.0,3310000000.0,820000000.0,0.0,0.0,Information Technology,Telecommunications Equipment
HRS,Year 3,7/3/2015,5083000000.0,3348000000.0,976000000.0,0.0,0.0,Information Technology,Telecommunications Equipment
HRS,Year 4,7/1/2016,7467000000.0,5132000000.0,1186000000.0,0.0,0.0,Information Technology,Telecommunications Equipment
HSIC,Year 1,12/29/2012,8939967000.0,6432454000.0,1873360000.0,0.0,0.0,Health Care,Health Care Distributors
HSIC,Year 2,12/28/2013,9560647000.0,6904633000.0,1978960000.0,0.0,0.0,Health Care,Health Care Distributors
HSIC,Year 3,12/27/2014,10371390000.0,7460075000.0,2196173000.0,0.0,0.0,Health Care,Health Care Distributors
HSIC,Year 4,12/26/2015,10629719000.0,7617460000.0,2243356000.0,0.0,0.0,Health Care,Health Care Distributors
HST,Year 1,12/31/2012,5059000000.0,1885000000.0,2101000000.0,0.0,722000000.0,Real Estate,REITs
HST,Year 2,12/31/2013,5166000000.0,1989000000.0,1968000000.0,0.0,697000000.0,Real Estate,REITs
HST,Year 3,12/31/2014,5354000000.0,2033000000.0,1920000000.0,0.0,701000000.0,Real Estate,REITs
HST,Year 4,12/31/2015,5387000000.0,2012000000.0,2011000000.0,0.0,716000000.0,Real Estate,REITs
HSY,Year 1,12/31/2012,6644252000.0,3784370000.0,1703796000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
HSY,Year 2,12/31/2013,7146079000.0,3865231000.0,1924132000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
HSY,Year 3,12/31/2014,7421768000.0,4085602000.0,1898284000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
HSY,Year 4,12/31/2015,7386626000.0,4003951000.0,1969308000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
HUM,Year 1,12/31/2013,41313000000.0,32564000000.0,0.0,0.0,6688000000.0,Health Care,Managed Health Care
HUM,Year 2,12/31/2014,48500000000.0,38166000000.0,0.0,0.0,7972000000.0,Health Care,Managed Health Care
HUM,Year 3,12/31/2015,54289000000.0,44269000000.0,0.0,0.0,7673000000.0,Health Care,Managed Health Care
HUM,Year 4,12/31/2016,54379000000.0,45007000000.0,0.0,0.0,7631000000.0,Health Care,Managed Health Care
IBM,Year 1,12/31/2012,102874000000.0,52513000000.0,22389000000.0,5816000000.0,0.0,Information Technology,IT Consulting & Other Services
IBM,Year 2,12/31/2013,98367000000.0,49683000000.0,22629000000.0,5743000000.0,0.0,Information Technology,IT Consulting & Other Services
IBM,Year 3,12/31/2014,92793000000.0,46386000000.0,22438000000.0,5437000000.0,0.0,Information Technology,IT Consulting & Other Services
IBM,Year 4,12/31/2015,81741000000.0,41057000000.0,19748000000.0,5247000000.0,0.0,Information Technology,IT Consulting & Other Services
IDXX,Year 1,12/31/2012,1293338000.0,594190000.0,354571000.0,82014000.0,0.0,Health Care,Health Care Equipment
IDXX,Year 2,12/31/2013,1377058000.0,620940000.0,401353000.0,88003000.0,0.0,Health Care,Health Care Equipment
IDXX,Year 3,12/31/2014,1485807000.0,669691000.0,457598000.0,98263000.0,0.0,Health Care,Health Care Equipment
IDXX,Year 4,12/31/2015,1601892000.0,711622000.0,482465000.0,99681000.0,0.0,Health Care,Health Care Equipment
IFF,Year 1,12/31/2012,2821446000.0,1645912000.0,453535000.0,233713000.0,0.0,Materials,Specialty Chemicals
IFF,Year 2,12/31/2013,2952896000.0,1668691000.0,505877000.0,259838000.0,0.0,Materials,Specialty Chemicals
IFF,Year 3,12/31/2014,3088533000.0,1726383000.0,514891000.0,253640000.0,0.0,Materials,Specialty Chemicals
IFF,Year 4,12/31/2015,3023189000.0,1671590000.0,509557000.0,246101000.0,0.0,Materials,Specialty Chemicals
ILMN,Year 1,12/29/2013,1421178000.0,509291000.0,397285000.0,276743000.0,0.0,Health Care,Life Sciences Tools & Services
ILMN,Year 2,12/28/2014,1861358000.0,563648000.0,471921000.0,388055000.0,0.0,Health Care,Life Sciences Tools & Services
ILMN,Year 3,1/3/2016,2219762000.0,670472000.0,522046000.0,401527000.0,0.0,Health Care,Life Sciences Tools & Services
ILMN,Year 4,1/1/2017,2398373000.0,731925000.0,584491000.0,504415000.0,0.0,Health Care,Life Sciences Tools & Services
INTC,Year 1,12/28/2013,52708000000.0,21187000000.0,8088000000.0,10611000000.0,291000000.0,Information Technology,Semiconductors
INTC,Year 2,12/27/2014,55870000000.0,20261000000.0,8136000000.0,11537000000.0,294000000.0,Information Technology,Semiconductors
INTC,Year 3,12/26/2015,55355000000.0,20676000000.0,7930000000.0,12128000000.0,265000000.0,Information Technology,Semiconductors
INTC,Year 4,12/31/2016,59387000000.0,23196000000.0,8397000000.0,12740000000.0,294000000.0,Information Technology,Semiconductors
INTU,Year 1,7/31/2013,3946000000.0,527000000.0,1534000000.0,647000000.0,30000000.0,Information Technology,Internet Software & Services
INTU,Year 2,7/31/2014,4243000000.0,603000000.0,1601000000.0,714000000.0,25000000.0,Information Technology,Internet Software & Services
INTU,Year 3,7/31/2015,4192000000.0,695000000.0,1771000000.0,798000000.0,42000000.0,Information Technology,Internet Software & Services
INTU,Year 4,7/31/2016,4694000000.0,730000000.0,1807000000.0,881000000.0,34000000.0,Information Technology,Internet Software & Services
IP,Year 1,12/31/2012,21852000000.0,15287000000.0,3303000000.0,0.0,1473000000.0,Materials,Paper Packaging
IP,Year 2,12/31/2013,23483000000.0,16282000000.0,3557000000.0,0.0,1531000000.0,Materials,Paper Packaging
IP,Year 3,12/31/2014,23617000000.0,16254000000.0,3494000000.0,0.0,1406000000.0,Materials,Paper Packaging
IP,Year 4,12/31/2015,22365000000.0,15468000000.0,3219000000.0,0.0,1294000000.0,Materials,Paper Packaging
IPG,Year 1,12/31/2012,6956200000.0,0.0,6279100000.0,0.0,0.0,Consumer Discretionary,Advertising
IPG,Year 2,12/31/2013,7122300000.0,0.0,6463400000.0,0.0,0.0,Consumer Discretionary,Advertising
IPG,Year 3,12/31/2014,7537100000.0,0.0,6748500000.0,0.0,0.0,Consumer Discretionary,Advertising
IPG,Year 4,12/31/2015,7613800000.0,0.0,6742700000.0,0.0,0.0,Consumer Discretionary,Advertising
IRM,Year 1,12/31/2012,3003955000.0,1277113000.0,850371000.0,0.0,316344000.0,Real Estate,REITs
IRM,Year 2,12/31/2013,3024623000.0,1288878000.0,924031000.0,0.0,322037000.0,Real Estate,REITs
IRM,Year 3,12/31/2014,3117693000.0,1344636000.0,869572000.0,0.0,353143000.0,Real Estate,REITs
IRM,Year 4,12/31/2015,3007976000.0,1290025000.0,844960000.0,0.0,345464000.0,Real Estate,REITs
ISRG,Year 1,12/31/2013,2265100000.0,670900000.0,574000000.0,167700000.0,0.0,Health Care,Health Care Equipment
ISRG,Year 2,12/31/2014,2131700000.0,717900000.0,691000000.0,178000000.0,0.0,Health Care,Health Care Equipment
ISRG,Year 3,12/31/2015,2384400000.0,806500000.0,640500000.0,197400000.0,0.0,Health Care,Health Care Equipment
ISRG,Year 4,12/31/2016,2704400000.0,814300000.0,705300000.0,239600000.0,0.0,Health Care,Health Care Equipment
ITW,Year 1,12/31/2013,14135000000.0,8554000000.0,2815000000.0,0.0,250000000.0,Industrials,Industrial Machinery
